Date,AAPL,AMD,BAC,BBY,CVX,GE,HD,JNJ,JPM,KO,LLY,MRK,MSFT,PEP,PFE,PG,RRC,UNH,WMT,XOM
2020-02-10,78.712,52.26,31.928,78.672,93.544,79.49,221.395,138.467,123.742,53.576,137.82,73.065,182.593,132.112,31.462,115.702,2.965,272.85,108.994,50.21
2020-02-11,78.237,53.8,32.002,79.727,94.754,79.12,222.342,138.585,123.975,53.432,136.626,72.715,178.471,132.493,31.695,113.858,2.876,276.425,109.136,50.687
2020-02-12,80.095,53.89,32.14,80.649,95.461,81.029,222.296,137.764,123.975,53.271,135.925,71.009,178.732,132.493,31.404,113.207,3.004,288.488,109.561,51.307
2020-02-13,79.524,54.53,32.131,80.179,95.137,79.674,223.005,136.853,123.868,53.45,135.002,69.917,177.765,132.847,30.73,114.592,3.064,287.271,111.065,51.022
2020-02-14,79.544,55.31,32.075,80.011,94.887,78.997,225.462,136.889,123.49,53.755,134.354,70.497,179.352,133.319,30.38,115.674,3.054,284.02,111.491,50.788
2020-02-18,78.087,56.89,31.542,79.967,95.025,78.505,224.459,135.986,121.855,53.379,134.25,70.335,181.171,132.058,30.222,114.509,3.103,287.214,113.136,50.143
2020-02-19,79.218,58.9,31.956,80.658,95.456,77.643,224.183,135.804,123.517,53.594,134.078,69.943,181.714,131.994,30.147,115.032,3.182,290.227,111.292,50.528
2020-02-20,78.406,57.27,32.075,81.536,94.655,77.15,227.293,135.284,123.517,53.549,135.192,70.361,178.939,131.659,29.831,116.078,3.232,287.204,111.301,50.126
2020-02-21,76.631,53.28,31.624,80.055,93.965,75.426,225.747,136.707,122.008,53.917,135.23,70.233,173.283,132.285,29.723,116.188,3.103,286.539,112.143,49.515
2020-02-24,72.991,49.12,30.124,75.833,90.259,73.025,220.557,133.89,118.729,52.589,131.527,69.371,165.811,129.373,28.849,113.07,2.925,264.067,110.006,47.195
2020-02-25,70.518,47.57,28.606,72.632,86.811,69.7,218.423,132.733,113.429,51.845,128.918,68.467,163.075,127.976,28.234,111.355,2.827,250.378,108.181,45.387
2020-02-26,71.637,47.49,28.191,72.889,84.509,67.422,216.49,131.843,113.77,51.648,127.128,68.186,165.113,128.775,28.891,110.19,2.767,250.007,107.604,44.39
2020-02-27,66.954,44.01,26.811,69.456,81.139,63.974,206.783,127.659,109.036,49.254,122.996,66.599,153.479,123.686,28.375,104.083,2.718,241.376,104.407,41.719
2020-02-28,66.915,45.48,26.231,67.097,80.458,66.991,200.443,123.401,104.31,47.963,120.083,65.303,157.195,119.75,27.809,103.835,2.738,242.365,101.835,43.075
2020-03-02,73.145,47.46,27.032,70.609,83.259,69.022,211.577,128.485,109.17,50.142,126.471,69.406,167.655,124.784,29.024,109.64,2.599,259.618,109.59,45.119
2020-03-03,70.822,46.75,25.541,67.895,81.363,66.991,209.736,124.42,105.074,50.267,124.063,67.495,159.621,122.97,28.541,108.365,2.57,248.487,106.781,42.958
2020-03-04,74.107,50.11,26.13,71.319,84.932,67.422,221.827,131.66,107.67,52.832,133.65,70.77,165.481,129.146,30.289,114.17,2.639,275.122,110.431,43.896
2020-03-05,71.703,48.11,24.805,69.066,83.776,62.065,216.058,130.311,102.388,50.877,133.431,69.585,161.329,126.101,29.507,111.538,2.5,268.981,109.628,41.962
2020-03-06,70.751,48.59,23.814,65.474,82.165,57.935,210.261,130.329,97.096,49.55,134.678,70.114,156.768,125.334,29.141,111.566,2.589,269.846,110.866,39.935
2020-03-09,65.155,43.27,20.313,59.31,69.536,50.601,193.652,125.2,83.944,46.501,129.213,67.35,146.144,118.851,28.092,106.43,2.323,259.932,110.8,35.053
2020-03-10,69.848,45.38,21.869,62.192,73.252,54.546,207.675,129.971,90.466,48.115,134.421,69.96,156.138,122.485,28.783,110.548,2.234,266.168,113.287,36.351
2020-03-11,67.422,45.7,20.998,57.979,71.571,50.601,197.199,120.942,86.208,46.815,133.307,67.597,149.064,118.477,26.769,102.331,1.917,264.057,108.218,35.154
2020-03-12,60.764,39.01,18.998,49.136,65.735,44.561,176.543,115.079,79.102,42.287,119.978,63.503,134.927,105.319,24.98,93.39,2.046,238.039,98.402,31.134
2020-03-13,68.044,43.9,22.378,54.157,71.907,48.382,190.511,123.227,93.35,43.843,132.688,66.006,154.11,116.377,27.218,104.606,2.787,259.721,107.906,31.921
2020-03-16,59.29,38.71,18.933,50.822,60.08,41.048,152.802,116.657,79.38,40.939,123.177,60.132,131.395,103.264,25.113,99.498,2.708,214.849,100.965,28.882
2020-03-17,61.897,41.88,20.359,53.5,60.934,43.636,160.842,125.338,84.231,42.676,136.335,64.054,142.214,116.623,26.761,108.43,3.054,233.161,112.786,30.824
2020-03-18,60.382,39.12,19.257,48.335,47.452,40.678,144.159,123.842,75.364,40.568,136.23,61.602,136.227,110.414,26.927,107.705,2.827,207.231,115.926,27.734
2020-03-19,59.919,39.82,19.637,49.007,49.469,39.938,149.254,116.583,76.631,37.836,126.709,60.828,138.469,107.145,25.313,101.634,2.995,209.847,113.466,28.831
2020-03-20,56.115,39.61,18.219,46.232,51.193,40.185,140.936,110.013,75.014,34.643,116.532,61.37,133.268,94.9,24.14,93.931,3.014,197.235,108.26,27.416
2020-03-23,54.923,41.64,16.747,45.373,46.737,37.658,150.421,101.984,70.998,33.974,113.343,57.105,131.939,96.041,23.707,89.594,2.678,186.036,108.555,26.336
2020-03-24,60.433,46.22,19.479,52.99,57.365,43.205,171.105,109.362,79.443,35.684,116.998,59.384,143.932,103.949,24.714,94.702,3.014,209.847,109.267,29.677
2020-03-25,60.1,44.63,19.544,54.207,59.71,46.595,168.363,109.564,82.408,37.637,116.094,58.67,142.554,102.725,24.755,92.547,2.491,223.871,103.919,31.226
2020-03-26,63.263,47.5,21.045,56.284,65.839,50.046,180.822,116.143,88.148,40.062,127.909,63.236,151.471,109.811,26.42,98.471,2.283,243.825,104.318,32.508
2020-03-27,60.644,46.58,20.007,55.917,59.287,46.965,176.505,113.014,81.869,38.723,127.681,61.688,145.251,109.994,25.712,101.029,2.145,231.471,104.09,30.942
2020-03-30,62.374,47.86,20.415,53.482,62.02,48.629,181.646,122.052,83.998,40.704,131.803,66.178,155.468,114.578,27.185,105.458,2.303,239.901,109.419,31.402
2020-03-31,62.247,45.48,19.664,51.021,62.46,48.937,172.949,120.327,80.881,40.025,132.069,66.169,153.023,109.665,27.16,100.873,2.253,238.087,107.928,31.796
2020-04-01,58.972,43.66,18.312,48.246,59.098,43.39,165.464,118.198,75.787,38.099,129.88,63.469,147.589,107.857,26.42,100.259,2.243,226.573,108.422,31.427
2020-04-02,59.956,44.49,19.053,47.226,65.614,42.527,167.947,122.181,78.617,39.754,135.364,66.109,150.646,113.098,27.352,104.908,2.372,229.552,112.706,33.831
2020-04-03,59.094,42.59,18.553,47.87,64.744,41.479,165.529,123.117,76.293,39.646,132.964,65.576,149.258,113.765,27.992,105.532,2.609,219.098,113.494,32.834
2020-04-06,64.249,47.52,19.813,53.84,69.295,44.561,177.228,128.246,81.204,42.214,134.821,69.067,160.358,119.764,28.766,108.035,2.876,237.094,119.754,33.889
2020-04-07,63.505,47.56,20.507,55.273,69.752,43.328,178.117,126.154,82.275,42.07,135.078,67.562,158.631,119.143,27.967,103.413,3.014,236.808,115.879,34.534
2020-04-08,65.131,48.79,21.721,57.689,74.114,44.992,180.461,131.458,85.597,43.255,139.21,70.194,160.223,121.088,28.791,105.55,3.686,255.702,115.736,36.72
2020-04-09,65.601,48.38,23.027,59.068,72.674,44.006,186.676,129.595,93.276,44.322,138.743,70.942,160.232,122.02,29.448,105.147,3.706,252.169,115.698,36.117
2020-04-13,66.888,50.94,22.156,61.171,73.191,43.267,184.138,128.256,89.128,42.45,137.496,69.265,160.591,119.518,29.24,106.33,4.013,251.577,119.023,35.807
2020-04-14,70.266,54.93,21.98,62.523,72.933,42.712,191.901,134.0,86.686,44.25,143.865,71.243,168.538,126.375,30.322,110.924,4.329,258.251,122.537,35.531
2020-04-15,69.625,54.99,20.554,57.967,71.105,40.062,183.851,135.496,82.411,43.065,143.932,70.581,166.772,123.298,29.931,111.162,4.536,268.924,122.309,33.898
2020-04-16,70.178,56.95,19.84,58.164,68.95,38.459,185.12,137.34,79.27,42.603,147.312,71.381,171.779,123.855,29.856,111.419,4.378,284.916,125.7,32.784
2020-04-17,69.226,56.6,21.563,63.015,75.139,42.157,193.985,139.496,86.396,43.472,149.749,71.776,173.292,125.599,30.713,114.344,4.596,277.402,125.501,36.192
2020-04-20,67.789,56.97,20.841,62.469,72.036,40.123,190.863,139.175,83.246,42.088,150.225,71.467,169.857,122.86,30.023,110.594,5.08,269.364,123.345,34.484
2020-04-21,65.694,52.92,20.044,60.688,70.373,39.938,185.824,137.349,80.831,41.048,145.351,67.562,162.833,119.563,29.64,109.75,5.208,261.774,122.737,34.3
2020-04-22,67.586,55.92,20.192,61.744,72.786,39.63,189.122,140.386,81.095,41.319,149.197,68.784,168.363,121.097,30.164,109.493,5.06,264.475,124.998,35.279
2020-04-23,67.324,55.9,20.257,62.299,74.82,40.185,187.408,142.699,81.14,40.767,152.263,69.558,166.326,118.942,30.53,110.224,5.08,272.409,122.091,36.385
2020-04-24,69.268,56.18,20.544,64.34,75.001,38.582,196.541,142.102,82.338,41.093,155.119,70.031,169.363,122.686,31.104,109.651,5.189,278.099,122.955,36.619
2020-04-27,69.317,56.49,21.739,66.748,77.329,39.63,201.71,141.579,85.887,42.314,153.557,72.224,168.877,122.777,31.895,108.423,5.426,280.668,121.872,36.795
2020-04-28,68.193,55.51,22.128,69.451,77.501,41.911,201.59,138.918,86.496,42.278,149.759,69.816,164.763,124.476,31.545,107.906,5.554,275.302,121.587,37.658
2020-04-29,70.433,53.66,22.953,71.653,81.561,40.555,205.461,137.863,88.828,42.621,147.721,69.463,172.157,121.773,31.72,108.082,6.078,274.624,117.408,39.743
2020-04-30,71.919,52.39,22.276,68.681,79.303,41.911,203.627,137.679,86.922,41.509,147.226,68.233,173.884,120.796,31.92,108.811,5.762,279.226,115.461,38.914
2020-05-01,70.761,49.88,21.378,64.68,77.096,40.062,202.46,136.074,84.644,41.247,146.265,66.797,169.382,118.833,31.321,107.842,5.989,271.626,116.762,36.125
2020-05-04,71.762,52.56,21.239,66.56,78.82,38.274,205.489,136.055,83.636,40.83,145.931,66.1,173.525,119.545,31.304,106.873,6.128,274.519,117.503,37.582
2020-05-05,72.839,52.19,20.989,66.909,80.07,38.213,208.981,137.184,83.509,41.066,150.32,67.089,175.388,120.23,32.045,107.094,5.841,279.77,118.481,37.54
2020-05-06,73.591,52.16,20.702,66.229,77.622,36.857,207.416,135.881,81.939,40.478,149.168,66.324,177.115,119.417,32.045,104.408,5.772,275.693,117.123,36.837
2020-05-07,74.352,51.95,21.156,68.251,79.854,37.658,212.538,135.431,82.792,40.342,145.636,65.017,178.144,120.12,31.061,103.549,5.653,272.094,116.293,37.046
2020-05-08,76.122,53.19,21.832,70.382,82.294,38.767,217.151,136.45,84.145,41.708,146.15,65.705,179.192,122.567,31.28,107.039,6.108,274.004,117.295,38.671
2020-05-11,77.319,55.74,20.915,69.836,80.484,38.151,219.124,136.826,81.667,41.192,150.949,67.003,181.19,122.704,32.019,106.448,6.177,275.617,117.991,38.302
2020-05-12,76.436,53.76,20.257,68.968,78.527,36.98,215.734,135.018,78.998,40.541,150.159,66.384,177.086,121.39,31.397,105.746,6.256,274.672,118.096,37.662
2020-05-13,75.513,52.18,19.331,67.159,76.458,35.686,213.14,135.009,76.275,39.745,150.359,66.986,174.408,121.408,31.137,105.165,5.317,265.411,118.029,35.793
2020-05-14,75.977,54.51,20.109,69.093,77.622,35.131,217.198,135.477,79.443,39.528,151.497,68.844,175.165,121.517,31.868,105.063,5.011,277.45,117.753,36.108
2020-05-15,75.528,54.2,19.859,70.364,76.855,33.837,221.69,138.047,77.972,39.13,152.31,68.612,177.717,124.138,31.734,105.802,4.853,277.784,120.157,35.852
2020-05-18,77.307,54.59,21.239,78.017,80.948,38.644,227.266,138.12,82.102,40.677,151.095,68.56,179.415,123.745,31.994,107.279,5.624,280.076,121.798,38.704
2020-05-19,76.86,55.47,20.572,74.723,78.385,38.274,220.551,136.743,80.486,40.288,149.89,66.694,178.173,120.285,31.666,103.798,5.821,275.961,119.212,37.508
2020-05-20,78.355,56.39,21.221,72.987,81.342,39.569,220.634,135.514,82.901,41.509,146.475,66.126,180.644,119.855,31.624,104.574,5.772,274.949,119.689,38.729
2020-05-21,77.771,54.65,21.211,69.8,80.502,39.938,223.126,134.624,81.848,40.858,145.662,65.834,178.474,118.897,31.313,103.041,5.703,273.918,119.25,38.038
2020-05-22,78.272,55.17,20.989,68.851,78.963,39.507,224.052,133.395,81.213,40.731,144.591,65.679,178.552,119.143,31.515,103.946,5.94,276.81,118.621,38.072
2020-05-26,77.742,53.19,22.49,71.134,81.604,41.911,224.608,133.57,86.977,41.69,141.53,66.444,176.665,118.477,31.507,103.42,6.404,281.536,118.172,39.19
2020-05-27,78.08,52.74,24.064,70.785,82.129,44.931,229.128,133.875,92.014,42.269,139.368,66.694,176.898,119.445,31.44,105.137,6.207,290.014,116.856,39.472
2020-05-28,78.115,51.74,23.027,68.413,79.479,41.787,227.072,135.797,90.644,42.594,144.103,67.975,176.499,120.796,32.087,107.14,5.9,290.205,118.01,38.447
2020-05-29,78.039,53.8,22.341,69.898,80.205,40.493,230.166,137.442,88.329,42.223,146.303,69.42,178.299,120.12,32.095,107.011,5.92,291.045,118.363,38.814
2020-06-01,78.998,53.63,22.795,69.37,81.158,41.664,229.063,136.001,89.5,42.504,145.825,68.422,177.891,121.435,29.801,108.239,6.157,292.076,118.268,39.506
2020-06-02,79.364,53.54,23.008,72.083,82.82,43.452,234.084,136.98,89.8,42.422,147.173,69.523,179.914,121.106,30.389,108.987,6.335,292.439,118.249,40.385
2020-06-03,79.801,52.73,24.073,73.595,84.998,45.362,233.888,137.35,94.647,43.327,145.901,70.572,180.352,121.28,30.389,109.42,6.128,291.523,117.8,42.033
2020-06-04,79.114,52.63,24.978,71.537,84.21,47.704,231.978,135.575,96.616,43.345,144.16,70.134,177.978,120.151,30.263,107.131,6.394,284.582,116.503,41.913
2020-06-05,81.367,53.1,26.219,73.873,88.173,48.567,237.522,136.102,100.964,44.403,142.725,70.744,182.143,121.872,30.246,109.236,6.513,297.728,115.978,45.311
2020-06-08,81.848,52.97,26.62,74.902,90.298,52.142,239.265,135.612,102.979,45.091,142.725,71.295,183.271,121.66,30.75,109.9,7.936,295.466,115.673,46.728
2020-06-09,84.432,56.39,26.321,73.058,88.802,49.43,239.256,134.864,100.338,44.322,142.649,70.744,184.672,122.359,30.431,109.245,7.462,295.208,115.778,45.686
2020-06-10,86.605,57.44,24.81,73.626,85.347,46.903,237.103,136.564,96.272,43.978,144.438,70.323,191.522,123.427,30.187,110.067,6.819,291.905,115.596,43.236
2020-06-11,82.447,52.83,22.32,69.616,78.167,42.835,223.144,130.161,88.238,41.192,137.818,66.522,181.238,117.639,27.985,107.325,6.187,270.882,114.575,39.421
2020-06-12,83.159,53.5,23.113,70.075,80.808,44.684,225.921,131.344,90.653,41.621,137.302,66.14,182.668,118.706,28.364,106.734,6.394,272.237,112.333,40.266
2020-06-15,84.187,54.68,23.458,72.103,79.793,44.623,224.906,130.512,91.905,42.26,135.37,64.164,183.836,120.068,28.036,107.722,6.671,273.316,112.658,40.24
2020-06-16,86.418,54.46,24.064,75.221,82.242,46.04,232.91,133.478,92.641,42.689,156.595,66.721,188.34,121.163,28.069,109.051,6.8,279.732,114.156,41.145
2020-06-17,86.298,54.55,23.318,75.014,80.065,44.623,233.749,133.071,90.299,42.516,153.018,66.132,188.992,121.246,28.204,108.867,6.632,279.35,113.564,39.805
2020-06-18,86.332,54.04,23.355,74.167,80.414,44.869,232.22,132.508,89.809,42.89,154.07,66.071,191.016,122.185,27.935,110.113,6.622,278.281,112.572,40.052
2020-06-19,85.839,54.23,23.551,73.175,79.269,44.068,229.835,132.896,88.783,42.005,152.989,67.527,189.878,120.804,28.086,109.78,6.187,279.249,114.347,39.25
2020-06-22,88.085,54.76,22.963,76.402,80.108,43.39,232.174,132.489,87.821,41.749,153.477,66.53,195.151,120.593,27.826,108.7,5.969,280.62,116.092,39.625
2020-06-23,89.965,53.99,23.122,77.357,79.977,43.143,233.245,132.0,88.892,41.658,152.415,66.851,196.455,120.878,27.54,108.682,5.772,285.347,115.51,39.864
2020-06-24,88.377,52.39,22.208,75.536,76.654,40.247,229.35,129.191,85.924,40.754,150.205,65.768,192.495,119.221,27.053,107.473,5.525,277.274,114.776,37.986
2020-06-25,89.55,51.93,23.057,76.338,78.027,41.171,228.651,129.052,88.919,41.01,155.782,66.374,194.928,120.924,27.162,108.83,5.574,284.024,114.213,38.558
2020-06-26,86.799,50.1,21.592,76.42,75.621,39.998,224.579,127.334,84.045,39.768,155.753,65.178,191.026,118.642,26.927,106.374,5.09,275.069,112.887,37.235
2020-06-29,88.799,50.28,21.816,77.798,76.68,41.974,229.341,128.47,84.417,40.489,155.648,65.984,193.079,120.62,27.431,108.617,5.465,277.83,113.593,37.833
2020-06-30,89.54,52.61,22.152,78.645,78.044,42.159,233.432,129.939,85.379,40.782,157.045,67.033,198.012,121.706,27.481,110.38,5.564,282.806,114.28,38.174
2020-07-01,89.371,52.58,21.695,78.718,76.636,41.603,231.233,129.708,84.653,40.909,156.203,67.718,199.17,121.798,28.355,110.759,5.554,285.472,114.194,37.312
2020-07-02,89.371,52.34,21.723,78.808,77.24,42.097,231.559,130.253,84.928,40.964,156.748,68.29,200.688,122.249,29.002,111.59,6.049,285.98,113.736,37.628
2020-07-06,91.762,53.4,22.068,79.033,77.467,43.208,232.537,132.111,87.073,41.284,159.637,68.984,205.008,122.663,29.002,112.282,6.345,290.343,113.431,37.893
2020-07-07,91.477,52.93,21.462,77.132,75.49,41.727,230.487,131.99,84.616,41.265,159.503,68.238,202.624,122.911,28.599,112.827,6.622,284.436,121.12,36.911
2020-07-08,93.607,53.43,21.546,78.564,75.525,42.344,232.183,132.379,85.514,41.138,161.78,67.545,207.08,123.51,28.364,113.445,6.553,286.076,118.726,36.826
2020-07-09,94.01,57.26,21.238,76.555,72.368,40.616,231.056,131.658,83.663,40.079,159.216,66.478,208.53,122.12,28.12,113.067,6.444,279.172,121.884,35.306
2020-07-10,94.174,55.88,22.404,76.51,74.546,41.295,233.059,131.547,88.237,41.211,156.26,66.513,207.897,123.73,28.431,114.368,6.641,279.24,124.679,36.407
2020-07-13,93.74,53.59,22.562,77.141,74.694,41.356,232.602,134.171,89.501,41.302,155.036,67.051,201.476,124.145,29.591,114.516,6.177,287.37,123.572,36.416
2020-07-14,95.291,54.72,22.516,78.303,77.275,42.467,240.215,136.675,90.015,41.868,156.758,67.831,202.721,124.706,29.607,115.476,6.503,295.818,125.948,37.619
2020-07-15,95.947,55.34,22.945,79.682,77.747,44.072,240.225,136.989,91.408,42.351,158.26,68.862,202.419,123.022,30.019,114.932,6.77,291.551,125.939,38.097
2020-07-16,94.766,54.92,22.32,79.619,77.283,43.517,240.486,137.904,91.665,42.123,157.829,68.828,198.411,123.197,29.918,115.172,6.661,294.504,126.129,37.799
2020-07-17,94.575,55.04,21.658,79.267,76.26,43.64,242.629,137.996,89.969,42.735,158.747,69.235,197.399,123.915,30.465,115.975,6.434,293.91,125.691,37.15
2020-07-20,96.568,57.46,21.993,79.646,74.581,42.406,242.433,138.227,89.181,42.096,159.78,68.836,205.883,122.488,30.675,115.615,6.385,290.966,125.433,36.279
2020-07-21,95.235,57.0,22.777,81.358,79.933,43.455,244.53,138.357,91.115,43.082,158.116,68.385,203.11,123.703,30.834,115.458,6.246,292.548,126.253,38.115
2020-07-22,95.502,61.79,22.674,87.738,79.627,43.578,247.092,138.606,90.455,44.25,157.676,68.29,206.029,125.157,32.406,116.446,6.137,294.082,126.568,37.227
2020-07-23,91.155,59.57,22.889,86.585,79.601,43.455,245.825,138.237,90.72,44.067,154.5,67.666,197.068,126.141,32.28,117.199,6.483,290.496,125.595,37.304
2020-07-24,90.93,69.4,22.712,87.405,78.831,42.344,247.223,136.86,90.079,44.259,152.606,66.834,195.862,125.203,31.65,117.013,6.651,288.406,125.213,37.073
2020-07-27,93.085,68.97,22.516,88.243,79.627,41.418,249.189,135.991,88.814,44.25,153.525,68.42,198.343,126.684,31.549,117.348,5.91,286.306,125.185,37.619
2020-07-28,91.555,67.61,22.721,87.585,77.939,42.529,247.195,135.668,89.199,43.976,155.581,69.079,196.562,126.417,32.793,118.797,6.128,287.581,125.71,37.176
2020-07-29,93.31,76.09,23.57,88.405,78.779,40.677,246.617,135.4,91.362,43.83,154.72,68.784,198.547,126.924,32.994,119.196,6.483,294.053,124.689,37.585
2020-07-30,94.44,78.2,23.169,90.144,75.455,38.64,248.155,135.677,88.924,43.529,146.351,68.472,198.391,126.703,32.875,122.085,6.444,292.663,124.145,35.741
2020-07-31,104.326,77.43,23.206,89.748,73.417,37.468,247.39,134.679,88.576,43.118,143.758,69.556,199.471,126.675,32.655,121.807,6.385,290.314,123.458,35.921
2020-08-03,106.955,77.67,23.309,90.919,74.178,37.714,248.033,136.148,88.081,42.26,146.198,71.549,210.69,125.792,32.545,121.965,7.126,291.11,123.363,36.066
2020-08-04,107.669,85.04,23.327,90.577,75.648,37.9,249.608,136.028,87.577,42.616,148.12,70.795,207.528,126.5,32.578,124.287,7.59,291.963,125.595,37.107
2020-08-05,108.06,85.31,23.682,91.839,76.269,39.504,249.245,137.119,89.098,43.1,147.632,70.769,207.187,125.378,32.629,123.962,7.699,299.605,123.849,37.432
2020-08-06,111.83,86.71,23.756,92.596,76.505,39.072,251.006,136.333,89.126,43.337,146.236,70.258,210.505,125.019,32.477,123.284,7.679,301.13,123.41,37.252
2020-08-07,109.287,84.85,24.353,92.731,75.919,39.504,253.121,137.303,91.087,43.629,146.284,70.232,206.74,125.829,32.629,124.064,8.164,303.977,124.002,37.082
2020-08-10,110.876,82.24,24.773,93.92,78.482,41.171,256.001,136.777,92.242,43.556,146.351,70.136,202.624,125.129,32.578,124.575,8.322,305.962,125.824,37.995
2020-08-11,107.578,76.88,25.109,93.83,78.385,41.541,256.178,135.797,95.157,43.748,144.084,70.136,197.885,124.338,32.069,123.767,8.015,302.558,124.221,38.388
2020-08-12,111.153,82.61,24.932,94.605,79.347,41.48,262.384,138.283,94.35,44.204,145.92,71.671,203.538,126.804,32.528,125.838,8.173,309.002,125.834,38.379
2020-08-13,113.121,81.84,24.577,97.237,78.56,40.739,262.458,136.749,93.828,44.159,144.623,72.416,203.062,127.08,32.392,126.136,7.976,308.282,126.313,37.439
2020-08-14,113.02,81.3,24.689,98.67,79.024,41.109,261.424,136.971,93.864,44.223,144.267,72.364,203.256,126.583,32.298,125.504,8.677,310.373,127.031,37.604
2020-08-17,112.725,82.42,24.157,99.841,79.391,39.937,268.59,137.664,91.39,44.004,145.651,73.474,204.599,126.914,32.545,125.876,8.776,307.314,129.905,37.117
2020-08-18,113.664,81.66,23.812,99.598,77.75,39.751,265.57,138.68,90.116,44.195,147.17,73.3,205.776,127.089,32.553,126.814,8.608,303.766,129.053,36.934
2020-08-19,113.807,81.09,23.784,100.895,76.65,39.381,263.576,138.957,90.326,43.237,146.382,73.708,204.528,125.562,32.468,126.126,8.737,302.414,126.849,36.525
2020-08-20,116.332,82.77,23.411,100.661,75.248,38.702,261.545,139.909,89.245,43.219,145.468,73.708,209.287,125.81,32.858,127.13,8.124,300.43,125.086,35.968
2020-08-21,122.327,83.81,23.299,102.734,75.487,38.949,263.921,141.147,89.199,43.155,143.469,73.665,207.766,125.571,32.994,127.678,7.877,301.206,126.102,35.698
2020-08-24,123.79,83.08,23.962,105.771,77.368,40.924,267.201,141.519,91.71,43.784,143.719,74.046,208.419,126.657,32.96,128.672,8.134,296.125,125.814,36.751
2020-08-25,122.774,86.35,24.251,101.508,76.419,40.677,266.623,141.435,92.114,43.73,143.873,74.271,211.131,126.344,32.595,129.183,8.193,299.365,125.144,35.585
2020-08-26,124.444,86.02,23.84,101.211,75.221,39.998,272.028,141.659,90.821,43.958,143.469,74.15,215.695,127.42,32.29,128.56,7.511,296.105,125.211,34.827
2020-08-27,122.956,83.8,24.297,100.229,75.336,39.998,268.953,142.291,93.809,44.022,143.19,74.393,220.992,127.356,32.129,128.393,7.798,298.838,130.892,34.592
2020-08-28,122.757,85.55,24.53,100.238,75.975,40.801,266.772,142.905,94.194,45.482,141.624,74.245,223.264,128.773,32.171,128.913,7.699,301.427,134.408,35.419
2020-08-31,126.92,90.82,24.008,99.949,74.467,39.134,265.608,142.691,91.829,45.208,142.633,73.916,219.967,128.884,32.069,128.505,7.373,299.682,133.019,34.767
2020-09-01,131.976,92.18,23.98,102.283,73.713,38.208,266.446,140.933,91.784,44.834,141.585,73.188,221.665,128.083,31.297,128.365,7.383,299.95,141.392,34.323
2020-09-02,129.241,90.22,24.269,102.752,73.81,39.751,269.032,143.082,93.168,46.724,143.748,75.355,225.936,131.856,31.569,130.53,6.869,307.055,141.478,34.114
2020-09-03,118.894,82.54,24.1,97.958,73.003,39.011,257.257,139.101,92.874,46.075,143.238,74.107,211.94,129.171,30.89,128.439,7.007,303.21,138.47,34.044
2020-09-04,118.973,82.01,24.927,95.804,72.692,39.628,252.601,138.208,94.882,46.587,145.055,73.89,208.966,128.605,30.856,128.161,7.057,299.154,136.831,34.018
2020-09-08,110.967,78.69,23.931,94.858,70.066,37.9,252.227,136.971,91.582,45.464,143.517,72.234,197.661,125.63,30.491,126.284,6.721,294.6,132.635,33.235
2020-09-09,115.393,81.91,23.959,98.093,71.007,38.023,259.514,139.24,92.453,45.811,146.074,73.578,206.079,127.076,30.703,128.337,6.978,299.174,134.015,33.034
2020-09-10,111.626,78.98,23.612,96.768,69.339,37.035,255.449,136.645,91.5,45.637,140.547,72.442,200.305,124.898,30.253,126.99,6.73,292.059,131.064,32.207
2020-09-11,110.16,76.34,23.95,96.525,68.93,36.727,258.849,137.454,92.636,46.605,142.344,73.231,198.998,125.871,30.61,128.328,6.8,290.259,130.959,32.12
2020-09-14,113.465,77.9,24.185,97.557,68.576,37.961,262.896,137.985,93.919,46.66,143.219,73.484,200.344,126.668,31.407,128.783,7.215,297.085,131.553,31.911
2020-09-15,113.642,78.93,23.743,97.793,67.742,37.653,267.514,138.487,90.995,46.973,144.257,73.528,203.631,125.695,31.365,128.783,7.294,295.795,131.591,31.572
2020-09-16,110.288,76.66,24.044,96.996,69.702,41.665,263.814,138.031,91.38,46.734,145.103,74.715,199.993,125.102,31.212,127.919,7.739,295.111,130.537,32.912
2020-09-17,108.527,76.55,23.809,95.682,69.906,43.517,262.25,136.887,90.336,46.513,146.555,74.777,197.905,123.452,31.246,127.752,7.59,293.628,130.949,32.904
2020-09-18,105.085,74.93,23.678,95.637,69.392,42.467,257.781,138.757,90.143,46.421,148.189,74.925,195.447,121.849,31.085,127.613,7.689,296.555,129.608,32.373
2020-09-21,108.272,77.94,22.983,95.99,67.697,39.196,255.121,134.962,87.357,45.169,145.315,72.585,197.544,121.636,30.567,127.0,7.61,288.054,131.313,31.711
2020-09-22,109.973,77.7,22.485,97.494,67.014,38.579,256.02,134.134,86.403,45.694,144.046,72.419,202.304,122.479,30.762,128.161,7.294,283.307,132.501,30.928
2020-09-23,105.36,74.73,21.846,96.461,63.838,37.714,249.688,134.348,85.001,44.36,143.998,72.148,195.643,121.413,30.55,126.628,7.403,281.266,130.279,29.935
2020-09-24,106.442,75.82,21.921,94.903,63.705,37.406,248.892,134.562,84.928,44.811,143.037,72.602,198.178,121.951,30.347,127.195,7.225,281.767,130.959,29.874
